ID,Salary,DOJ,DOL,Designation,JobCity,Gender,DOB,10percentage,10board,12graduation,12percentage,12board,CollegeTier,Degree,Specialization,collegeGPA,CollegeState,GraduationYear,English,Logical,Quant,Domain,ComputerProgramming,ElectronicsAndSemicon,ComputerScience,MechanicalEngg,ElectricalEngg,TelecomEngg,CivilEngg,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience,Period,gyear,12GradAge,GradAge,AverageScore,Acadperf,time_gap,Employability_Score
216484,500000,2013-04-01,2024-03-25,qa analyst,Bengaluru,m,1989,82.0,icse,2006,79.0,icse,2,B.Tech/B.E.,EC,65.72,Uttar Pradesh,1970,495,585,615,0.694479327708463,355,366,0,0,0,153,0,-0.5719,-0.5913,0.8171,-0.2902,-0.7615,11,1970,17,19,565.0,182.90666666666667,43.24709103353867,70.36021189571491
228081,440000,2013-05-01,2024-03-25,operations manager,Hissar,m,1988,48.0,cbse,2007,66.66,state,2,B.Tech/B.E.,CS,59.0,Uttar Pradesh,1970,495,475,385,0.190153405601018,315,0,0,0,0,0,0,0.0464,0.6568,-0.0537,-0.0552,0.6603,11,1970,19,18,451.6666666666667,134.32666666666665,43.32922655715264,46.725997704992416
237941,655000,2011-07-01,2024-03-25,senior software engineer,Bengaluru,m,1989,88.5,icse,2007,85.4,cbse,2,B.Tech/B.E.,EC,93.6,Karnataka,1970,505,605,675,0.960603251997053,0,466,0,0,0,340,0,-0.4173,0.6568,-0.9245,-0.4078,0.8183,13,1970,18,19,595.0,205.1,41.49486652977413,72.36952485504042
692879,160000,2013-10-01,2014-01-01,engineer,Hyderabad,m,1990,61.9,state board,2009,64.4,state,2,B.Tech/B.E.,CS,73.6,West Bengal,1970,650,555,665,0.884122511593735,535,0,0,0,0,0,0,0.4155,0.7119,1.0859,-0.995,-0.0943,1,1970,19,20,623.3333333333334,150.83333333333334,43.748117727583846,65.86517345651552
814788,360000,2013-06-01,2024-03-25,software engineer,Bengaluru,m,1990,75.4,cbse,2008,62.4,cbse,2,B.Tech/B.E.,CS,74.3,Orissa,1970,615,535,650,0.819416529835888,505,0,0,0,0,0,0,-0.5899,0.3789,0.01,-0.2344,-0.8608,11,1970,18,20,600.0,162.56666666666666,43.41409993155373,63.583569382606214
374150,800000,2012-08-01,2024-03-25,assistant manager,Ranchi,m,1988,76.7,cbse,2006,61.0,cbse,1,B.Tech/B.E.,ME,65.2,Assam,1970,475,375,545,0.958682016566051,0,0,0,538,0,0,0,-0.1082,1.4368,0.8171,-0.9953,0.7788,12,1970,18,18,465.0,159.43333333333334,42.58179329226557,53.92356718277251
1231828,335000,2014-05-01,2024-03-25,programmer analyst,Pune,m,1990,79.2,state board,2008,71.9,state,2,B.Tech/B.E.,ME,72.0,Andhra Pradesh,1970,545,580,570,0.328746378624932,0,0,0,346,0,0,0,-0.7335,-0.1206,-0.4511,0.2727,-1.0524,10,1970,18,20,565.0,175.10000000000002,44.328542094455855,57.17610517371994
901134,325000,2014-06-01,2024-03-25,systems engineer,BANGALORE,m,1992,82.0,cbse,2009,74.0,cbse,2,B.Tech/B.E.,CS,69.19,Karnataka,1970,510,585,620,0.930370607202691,565,0,0,0,0,0,0,-1.8825,0.8784,0.3174,1.794,-0.0943,10,1970,17,22,571.6666666666666,179.06333333333333,44.41341546885695,63.13164231394463
51320,545000,2011-03-01,2015-05-01,technical lead,Bengaluru,m,1988,86.0,karnataka board of secondary education,2006,82.83,state,2,B.Tech/B.E.,CS,68.5,Karnataka,1970,455,305,595,0.765673581234011,485,0,0,0,0,0,0,1.2828,1.2808,0.0914,0.1798,0.6603,4,1970,18,18,451.6666666666667,191.66333333333333,41.16084873374401,52.44128801813997
666142,350000,2014-07-01,2024-03-25,java developer,New Delhi,m,1991,82.0,cbse,2010,83.0,cbse,1,B.Tech/B.E.,CS,75.1,Delhi,1970,510,560,795,0.942116551485008,575,0,0,0,0,0,0,-0.4463,-0.9531,0.4711,0.0192,-0.4776,10,1970,19,21,621.6666666666666,190.03333333333333,44.49555099247091,67.6031540421068
669645,95000,2012-07-01,2013-03-01,system engineer,Chennai,m,1990,86.5,state board,2008,82.08,state,2,B.Tech/B.E.,CS,68.0,Tamil Nadu,1970,545,510,445,0.744758354008939,435,0,438,0,0,0,0,0.99,1.3779,1.0859,-2.3895,0.0973,1,1970,18,20,500.0,191.24666666666664,42.496919917864474,65.69586496016507
1218330,200000,2014-12-01,2015-03-01,software trainee,Bengaluru,m,1993,80.0,state board,2010,80.0,state,2,B.Tech/B.E.,CS,64.97,Telangana,1970,455,540,450,0.744758354008939,475,0,438,0,0,0,0,0.99,-0.1206,0.7785,-1.8824,-0.6692,1,1970,17,23,481.6666666666667,181.65666666666667,44.91444216290212,65.01000374800253
656427,120000,2014-03-01,2015-04-01,system engineer,Madurai,m,1991,68.0,state board,2008,61.5,state,2,B.Tech/B.E.,CS,69.8,Tamil Nadu,1970,215,365,265,0.450876584483451,395,0,0,0,0,0,0,-1.1644,-0.4536,-0.4511,0.2727,-0.4776,1,1970,17,21,281.6666666666667,152.76666666666665,44.16153319644079,36.60391688834957
553460,100000,2012-05-01,2013-05-01,software engineer,Hyderabad,f,1991,83.8,ssc,2008,88.4,state,2,B.Tech/B.E.,CS,68.0,Andhra Pradesh,1970,440,510,445,0.735795709224656,475,0,0,0,0,0,0,1.1336,1.2114,0.6248,-2.3895,0.8637,1,1970,17,21,465.0,194.86666666666665,42.32991101984942,53.23616336680989
927386,120000,2015-01-01,2015-04-01,java software engineer,Bengaluru,m,1990,72.8,state board,2008,80.2,state,2,MCA,CS,78.5,Andhra Pradesh,1970,440,415,560,0.276047228046856,345,0,0,0,0,0,0,1.4208,0.8784,2.1617,-0.995,0.8637,0,1970,18,20,471.6666666666667,179.16666666666666,44.99931553730322,50.50365875894964
796593,420000,2014-01-01,2024-03-25,software engineer,Mumbai,m,1992,69.0,cbse,2009,65.2,cbse,2,B.Tech/B.E.,CS,70.3,Madhya Pradesh,1970,615,670,620,0.974396112538398,615,0,0,0,0,0,0,-0.3027,-0.2871,0.7785,1.1601,-1.0524,10,1970,17,22,635.0,157.63333333333333,44.0,68.75110388844772
47805,505000,2010-12-01,2014-06-01,senior software engineer,Noida,m,1989,73.0,cbse,2006,58.0,cbse,2,B.Tech/B.E.,EC,66.0,Haryana,1970,475,215,335,0.229481754911755,355,266,0,393,0,0,0,-2.272,-0.7993,-1.3599,0.5323,-2.1833,4,1970,17,19,341.6666666666667,153.0,40.91444216290212,56.47569389829226
82444,200000,2010-07-01,2011-02-01,systems engineer,Kochi,m,1989,83.0,cbse,2006,73.0,cbse,2,B.Tech/B.E.,EC,85.2,Telangana,1970,585,665,635,0.376059586651545,535,300,0,0,0,0,0,0.51,0.9688,0.8171,-0.5253,0.6603,1,1970,17,19,628.3333333333334,184.4,40.49555099247091,74.83202701875902
205705,500000,2011-09-01,2024-03-25,systems engineer,Kolkata,f,1989,68.0,cbse,2007,65.0,cbse,2,B.Tech/B.E.,CS,74.0,Orissa,1970,535,445,525,0.342314899911815,365,0,0,0,0,0,0,-0.4173,0.3448,0.672,1.5899,-0.1295,13,1970,18,19,501.6666666666667,157.66666666666666,41.66461327857632,52.66625502902591
242211,400000,2011-10-01,2024-03-25,programmer analyst,Pune,f,1990,87.0,cbse,2010,78.8,cbse,2,B.Tech/B.E.,CS,71.46,Uttar Pradesh,1970,645,565,535,0.563267823666597,425,0,0,0,0,0,0,0.51,1.1248,-0.0537,0.4148,0.5024,13,1970,20,20,581.6666666666666,189.62,41.74674880219028,60.71601295490671
1077591,240000,2013-10-01,2015-04-01,associate software engineer,Bengaluru,m,1989,87.0,cbse,2008,75.0,cbse,2,B.Tech/B.E.,CS,68.62,Uttar Pradesh,1970,560,555,535,0.622642915849938,535,0,407,0,0,0,0,-0.5899,-0.9531,0.01,0.0192,-1.0524,2,1970,19,19,550.0,184.8733333333333,43.748117727583846,71.02006255664226
276911,410000,2012-01-01,2024-03-25,system engineer,Noida,m,1989,77.5,board of secondary education rajasthan,2007,77.38,state,2,B.Tech/B.E.,CS,75.66,Rajasthan,1970,525,585,575,0.987207085890868,645,0,0,0,0,0,0,-1.9629,0.9688,0.3817,-0.2902,-0.1295,12,1970,18,19,561.6666666666666,180.1,41.998631074606436,64.69460244894282
78723,425000,2010-10-01,2013-11-01,project engineer,Bengaluru,m,1987,81.2,cbse,2005,68.4,cbse,2,B.Tech/B.E.,CS,67.98,Uttar Pradesh,1970,505,525,525,0.864685413370085,525,0,0,0,0,0,0,-0.7264,1.1248,0.0914,2.53,0.8183,3,1970,18,17,518.3333333333334,172.26000000000002,40.747433264887064,57.97784971938577
1251095,150000,2013-08-01,2024-03-25,operations manager,New Delhi,f,1992,79.33,state board,2008,71.0,state,2,B.Tech/B.E.,EC,70.08,Uttar Pradesh,1970,405,470,450,0.493596387301038,325,324,0,0,0,0,0,1.4208,0.2124,0.4711,-0.995,0.8637,11,1970,16,22,441.6666666666667,173.69,43.58110882956879,55.40054474021993
345016,180000,2014-03-01,2015-04-01,data analyst,Gurga,m,1990,67.3,cbse,2007,68.0,cbse,2,B.Tech/B.E.,EC,60.0,Uttar Pradesh,1970,435,275,235,0.538386892985096,0,333,0,0,0,260,0,0.9737,0.6568,0.672,-0.70157,0.5024,1,1970,17,20,315.0,155.3,44.16153319644079,43.79945871344463
505974,300000,2013-05-01,2015-04-01,software engineer,Navi Mumbai,f,1991,83.2,cbse,2008,71.8,cbse,2,B.Tech/B.E.,CS,76.18,Rajasthan,1970,510,665,635,0.793580614548506,495,0,0,0,0,0,0,-1.1128,0.0328,-0.9245,0.6204,-0.9194,2,1970,17,21,603.3333333333334,180.39333333333332,43.32922655715264,64.02490011310397
439109,400000,2012-12-01,2024-03-25,system engineer,Bengaluru,m,1990,81.2,cbse,2008,66.8,cbse,2,B.Tech/B.E.,EC,77.6,Orissa,1970,525,605,535,0.538386892985096,0,333,0,0,0,0,0,-0.4173,0.0328,-0.4891,0.5323,0.0284,12,1970,18,20,555.0,173.86666666666667,42.91581108829569,56.26086517303164
1120742,505000,2014-05-01,2024-03-25,operations,Noida,m,1992,72.5,state board,2008,63.2,state,2,B.Tech/B.E.,CS,61.18,Uttar Pradesh,1970,465,410,330,0.356536487724475,445,0,346,0,0,0,0,0.1282,0.2124,1.0859,-0.4879,0.2889,10,1970,16,22,401.6666666666667,156.09333333333333,44.328542094455855,55.27972367815593
755084,300000,2014-05-01,2024-03-25,java software engineer,Hyderabad,m,1991,68.0,bseb,2008,68.0,state,2,B.Tech/B.E.,CS,77.3,West Bengal,1970,325,500,665,0.843123726665742,515,0,0,0,0,0,0,-2.457,-1.1196,-1.0659,1.794,-0.0943,10,1970,17,21,496.6666666666667,161.76666666666665,44.328542094455855,56.21099744241449
1242190,215000,2014-09-01,2024-03-25,project engineer,Gurgaon,m,1992,65.0,icse,2010,71.25,icse,2,B.Tech/B.E.,EL,76.0,West Bengal,1970,370,480,645,0.984661887783942,0,0,0,0,612,0,0,-0.159,0.0459,0.7785,0.0192,0.2889,10,1970,18,22,498.3333333333333,161.58333333333334,44.6652977412731,58.72964815779064
918889,180000,2014-04-01,2024-03-25,production engineer,Rudrapur,m,1993,55.0,state board,2010,70.4,state,2,B.Tech/B.E.,EC,61.4,Uttar Pradesh,1970,405,495,415,0.649389714846691,0,356,0,0,0,233,0,0.1282,-0.4536,1.3933,0.9066,0.0973,10,1970,17,23,438.3333333333333,145.86666666666667,44.24640657084189,52.86175282451849
597352,180000,2014-01-01,2024-03-25,data analyst,Gurgaon,m,1989,60.0,uttarakhand board,2005,53.0,state,2,MCA,CS,70.0,Uttarakhand,1970,605,485,575,0.819416529835888,505,0,0,0,0,0,0,1.1336,0.5454,-0.2974,-0.7415,0.2889,10,1970,16,19,555.0,136.33333333333334,44.0,59.52143658806749
505963,240000,2013-04-01,2014-05-01,software test engineer,Bengaluru,m,1990,77.67,rbse,2008,76.62,state,2,B.Tech/B.E.,CS,66.2,Rajasthan,1970,325,560,485,0.843123726665742,515,0,0,0,0,0,0,0.8192,0.9688,0.3817,-0.4078,0.0679,1,1970,18,20,456.6666666666667,176.35666666666668,43.24709103353867,53.13536398696968
341806,140000,2014-01-01,2014-10-01,quality assurance tester,New Delhi,m,1990,64.0,ua,2007,61.0,state,2,B.Tech/B.E.,CS,75.0,Uttarakhand,1970,495,475,575,0.450876584483451,395,0,0,0,0,0,0,-0.1855,0.6568,0.8171,0.44423,-1.5513,0,1970,17,20,515.0,150.0,44.0,54.24440870467079
1088714,120000,2014-07-01,2015-04-01,.net developer,New Delhi,m,1991,79.6,cbse,2009,72.5,cbse,2,B.Tech/B.E.,CS,62.28,Haryana,1970,640,625,595,0.996744486852253,495,0,623,0,0,0,0,0.7027,1.7109,1.7007,-2.5163,0.2889,1,1970,18,21,620.0,172.86,44.49555099247091,80.20482704590908
922603,320000,2014-09-01,2024-03-25,software developer,Bengaluru,m,1992,74.0,state board,2009,72.0,state,2,B.Tech/B.E.,EC,62.1,Punjab,1970,590,670,500,0.783303536670298,475,388,0,0,0,0,0,-0.4463,0.0459,0.9322,-1.8824,0.4805,10,1970,17,22,586.6666666666666,166.7,44.6652977412731,71.22455468504033
1119098,180000,2015-01-01,2024-03-25,technical support engineer,Bengaluru,f,1993,74.0,board of secendary education orissa,2011,73.0,state,2,B.Tech/B.E.,CS,68.0,Orissa,1970,440,470,200,0.23780283983757,195,0,315,0,0,0,0,1.2772,1.3779,1.0859,1.0333,1.0554,9,1970,18,23,370.0,169.66666666666666,44.99931553730322,46.40920058404469
1018051,145000,2014-01-01,2015-04-01,qa analyst,Indore,m,1992,63.0,cbse,2009,56.0,cbse,2,B.Tech/B.E.,CS,69.4,Madhya Pradesh,1970,430,545,545,0.911395278391328,0,0,500,0,0,0,0,0.2718,-0.1206,1.2396,0.2727,0.8637,1,1970,17,22,506.6666666666667,142.13333333333333,44.0,55.869662190095376
577380,380000,2014-01-01,2015-04-01,systems engineer,Bengaluru,m,1991,94.2,cbse,2009,80.2,cbse,1,B.Tech/B.E.,EC,75.45,Delhi,1970,605,575,665,0.824666400671332,0,400,0,0,0,0,0,-0.7335,-0.1206,0.6248,-0.1076,-0.4776,1,1970,18,21,615.0,199.55,44.0,62.88365933838435
660772,480000,2013-01-01,2015-04-01,automation engineer,Pune,m,1991,83.0,icse,2008,83.0,icse,2,B.Tech/B.E.,CS,75.4,Uttar Pradesh,1970,580,570,825,0.968237495890543,605,0,0,0,0,0,0,0.5591,0.2124,0.01,-0.1076,-0.2859,2,1970,17,21,658.3333333333334,191.13333333333333,43.00068446269678,71.1572150508989
872434,120000,2014-10-01,2024-03-25,quality assurance tester,Bengaluru,m,1991,59.33,state board,2008,72.77,state,2,MCA,CS,75.96,Uttar Pradesh,1970,545,630,500,0.842248322257836,465,0,469,0,0,0,0,0.1282,0.0459,1.8543,-0.1076,0.4805,10,1970,17,21,558.3333333333334,157.42,44.747433264887064,71.21565956909602
29054,375000,2010-09-01,2012-10-01,systems engineer,Chennai,m,1987,79.0,cbse,2005,66.0,cbse,2,B.Tech/B.E.,CS,90.0,Uttar Pradesh,1970,535,445,525,0.600057182338341,435,0,0,0,0,0,0,-0.6749,0.0328,-0.3803,0.4442,-0.4139,2,1970,18,17,501.6666666666667,175.0,40.6652977412731,55.29715389743401
238294,445000,2011-08-01,2024-03-25,senior software developer,Bengaluru,m,1990,83.0,cbse,2006,72.0,cbse,2,B.Tech/B.E.,CS,68.0,Tamil Nadu,1970,445,575,585,0.952245572924303,585,0,0,0,0,0,0,-0.2628,1.2808,0.2366,0.1798,0.8183,13,1970,16,20,535.0,177.66666666666666,41.57973990417522,60.83950591161491
595058,500000,2012-09-01,2024-03-25,senior software engineer,Coimbatore,f,1989,87.63,matriculation,2006,79.83,state,2,MCA,CS,89.0,Tamil Nadu,1970,430,525,425,0.901489571371033,545,0,0,0,0,0,0,-0.3027,-1.2861,0.01,2.1743,-1.4356,12,1970,17,19,460.0,197.12666666666664,42.666666666666664,55.35190216837109
1094706,450000,2015-03-01,2024-03-25,data scientist,Bengaluru,m,1997,89.0,state board,2010,95.4,state,2,B.Tech/B.E.,ME,69.0,Goa,1970,700,495,510,0.622642915849938,295,0,0,0,0,0,0,0.99,0.3789,0.6248,-0.8682,0.6721,9,1970,13,27,568.3333333333334,207.4,45.16084873374401,56.77257758901626
553381,325000,2014-02-01,2024-03-25,systems engineer,Chandigarh,m,1992,76.6,cbse,2009,73.8,cbse,2,B.Tech/B.E.,CS,68.32,Uttar Pradesh,1970,640,570,545,0.843123726665742,515,0,0,0,0,0,0,-0.0154,1.0449,0.1637,1.5404,-0.0943,10,1970,17,22,585.0,173.17333333333332,44.0848733744011,62.754415109787736
121509,520000,2011-02-01,2024-03-25,quality associate,Bengaluru,f,1989,84.6,cbse,2006,81.0,cbse,2,B.Tech/B.E.,EC,73.9,Tamil Nadu,1970,435,525,475,0.824666400671332,345,400,0,0,0,0,0,0.6646,0.0328,0.0914,0.0623,0.0284,13,1970,17,19,478.3333333333333,190.2333333333333,41.08418891170431,61.096875910047096
641531,330000,2013-08-01,2024-03-25,product development engineer,Thane,m,1991,69.6,cbse,2009,74.6,cbse,2,B.Tech/B.E.,CS,70.85,Madhya Pradesh,1970,545,580,720,0.901489571371033,545,0,0,0,0,0,0,0.1282,-0.6201,-0.1437,0.0192,-0.0943,11,1970,18,21,615.0,167.81666666666666,43.58110882956879,65.76958688217175
839881,95000,2013-06-01,2014-01-01,application developer,Bengaluru,m,1989,79.6,state board,2006,68.2,state,2,MCA,CS,65.0,Telangana,1970,605,485,560,0.144789889482462,435,0,284,0,0,0,0,-0.4463,0.5454,0.01,-0.8682,0.0973,1,1970,17,19,550.0,169.46666666666667,43.41409993155373,64.99763465510304
133282,160000,2011-03-01,2012-01-01,client services associate,New Delhi,m,1987,70.0,cbse,2006,60.0,cbse,2,B.Tech/B.E.,CS,65.0,Rajasthan,1970,495,515,495,0.450876584483451,395,0,0,0,0,0,0,-0.4173,0.1888,1.688,-0.0552,0.8183,1,1970,19,17,501.6666666666667,151.66666666666666,41.16084873374401,52.938519640446685
52503,240000,2009-06-01,2010-02-01,software engineer,Bengaluru,m,1987,89.76,karantaka secondary education and examination borad,2005,77.3,state,2,B.Tech/B.E.,EC,63.77,Uttar Pradesh,1970,445,615,465,0.694479327708463,455,366,0,0,0,0,0,0.51,1.2808,0.5269,-0.7603,0.3444,1,1970,18,17,508.3333333333333,188.31666666666663,39.41409993155373,64.8245466051393
1077909,300000,2014-02-01,2024-03-25,systems engineer,Pune,m,1991,84.14,state board,2009,81.17,state,2,B.Tech/B.E.,EC,68.05,Maharashtra,1970,580,615,545,0.622642915849938,565,0,0,0,0,0,0,1.2772,0.7119,1.547,-0.995,0.4805,10,1970,18,21,580.0,187.9933333333333,44.0848733744011,63.926814349331465
211812,245000,2012-10-01,2015-02-01,manual tester,Noida,m,1990,76.0,hbsc,2007,64.8,cbse,2,B.Tech/B.E.,CS,65.0,Haryana,1970,425,445,485,0.488347976782714,405,0,0,0,0,0,0,-1.1901,-0.5913,-0.344,1.0024,-0.1295,3,1970,17,20,451.6666666666667,162.46666666666667,42.74880219028063,49.64338537942298
978959,240000,2014-06-01,2015-03-01,maintenance engineer,Bengaluru,m,1992,88.17,state board,2010,81.12,state,2,B.Tech/B.E.,EL,64.61,Maharashtra,1970,630,570,810,0.622642915849938,0,0,0,0,0,0,0,1.9953,1.3779,1.0859,-1.3753,1.0554,1,1970,18,22,670.0,190.82666666666668,44.41341546885695,56.467333061726634
820152,110000,2014-01-01,2024-03-25,software developer,Kolkata,m,1991,59.6,cbse,2008,60.0,cbse,2,B.Tech/B.E.,CS,81.4,West Bengal,1970,395,470,605,0.622642915849938,0,0,0,0,0,0,0,0.4155,-1.2861,-3.2176,-1.7556,-3.3518,10,1970,17,21,490.0,146.73333333333332,44.0,42.661221125456585
580714,450000,2014-02-01,2024-03-25,business analyst,Bengaluru,f,1991,83.2,cbse,2009,80.4,cbse,1,B.Tech/B.E.,CS,73.8,Delhi,1970,605,610,560,0.843123726665742,515,0,0,0,0,0,0,-1.308,1.0449,0.01,0.3995,-0.4776,10,1970,18,21,591.6666666666666,188.2,44.0848733744011,63.764085578735774
609043,440000,2013-10-01,2024-03-25,software engineer,Bengaluru,f,1991,87.6,cbse,2009,80.0,cbse,1,B.Tech/B.E.,EC,76.0,Punjab,1970,870,535,680,0.994342113298401,485,0,0,0,0,526,0,-1.7389,0.0459,-0.6048,1.9207,0.6721,11,1970,18,21,695.0,192.9333333333333,43.748117727583846,84.0727019736258
1034763,480000,2013-11-01,2014-12-01,ios developer,Australia,m,1992,64.3,state board,2009,66.4,state,2,B.Tech/B.E.,CS,76.56,Uttar Pradesh,1970,580,480,405,0.622642915849938,535,0,407,0,0,0,0,1.7081,-1.9521,-1.3733,-1.7556,-1.0524,1,1970,17,22,488.3333333333333,156.22,43.832991101984945,66.14369063476302
50670,160000,2010-02-01,2013-02-01,project engineer,Bengaluru,f,1985,75.04,kseeb(karnataka secondary education examination board),2003,62.16,state,2,MCA,CS,75.67,Karnataka,1970,525,405,375,0.123016731640823,285,333,0,0,0,0,0,0.3555,-0.7473,-0.1988,0.7673,-0.4455,3,1970,18,15,435.0,162.42333333333332,40.0848733744011,54.10927763016621
300951,360000,2011-09-01,2024-03-25,software developer,Trivandrum,f,1989,89.0,cbse[gulf zone],2007,84.0,cbse,2,B.Tech/B.E.,CS,75.4,Kerala,1970,525,615,655,0.916869961103619,555,0,0,0,0,0,0,-0.1082,0.8128,0.3817,-1.1128,-0.6035,13,1970,18,19,598.3333333333334,198.13333333333333,41.66461327857632,65.54249077047076
325147,335000,2013-03-01,2024-03-25,programmer analyst, Chennai,m,1987,82.9,cbse,2005,91.5,cbse,2,M.Tech./M.E.,EC,88.2,Tamil Nadu,1970,505,605,445,0.124502074009537,0,233,0,0,0,0,0,-1.6538,0.5008,-0.9245,-0.29027,-0.7615,11,1970,18,17,518.3333333333334,203.8,43.162217659137575,52.09205276562966
1098811,325000,2014-09-01,2015-05-01,systems engineer,Hyderabad,m,1992,88.0,cbse,2010,89.0,cbse,2,B.Tech/B.E.,CS,84.15,West Bengal,1970,685,565,645,0.978799292641428,715,0,561,0,0,0,0,1.7081,1.7109,0.7785,-1.7556,-0.4776,1,1970,18,22,631.6666666666666,205.05,44.6652977412731,86.50189150379826
637306,145000,2015-02-01,2024-03-25,research analyst,Hyderabad,m,1989,69.0,state board,2009,87.0,state,2,B.Tech/B.E.,ME,60.0,Telangana,1970,310,400,455,0.130441735719574,0,0,0,286,0,0,0,-1.0208,-0.7866,-0.7585,1.6672,-3.735,9,1970,20,19,388.3333333333333,176.0,45.08418891170431,42.11472029714644
951294,220000,2014-04-01,2015-04-01,engineer,Bengaluru,m,1991,72.5,state board,2009,78.3,state,2,B.Tech/B.E.,EC,66.87,Telangana,1970,395,435,355,0.622642915849938,265,0,0,0,0,0,0,1.7081,1.3779,0.6248,-0.4879,0.4805,1,1970,18,21,395.0,173.09,44.24640657084189,42.23086404124853
243425,330000,2013-02-01,2024-03-25,senior software engineer,Bengaluru,m,1987,73.5,wbbse,2008,81.0,state,2,B.Tech/B.E.,EC,73.8,West Bengal,1970,415,445,615,0.376059586651545,155,300,0,0,0,286,0,-1.1901,0.9688,0.3817,0.0623,0.8183,11,1970,21,17,491.6666666666667,179.1,43.08555783709788,61.77357126590179
563023,480000,2013-02-01,2024-03-25,software engineer,Gurgaon,m,1990,73.67,hbse,2008,80.0,state,2,B.Tech/B.E.,CS,80.3,Haryana,1970,605,645,810,0.98374996654107,635,0,0,0,0,0,0,1.7081,1.0449,0.6248,-2.0092,1.6302,11,1970,18,20,686.6666666666666,180.43666666666667,43.08555783709788,74.0048424953061
1133192,200000,2014-11-01,2015-04-01,technical support specialist,Bengaluru,f,1992,88.0,state board,2010,67.68,state,2,B.Tech/B.E.,EC,75.0,Karnataka,1970,605,590,430,0.338786347219528,0,292,0,0,0,516,0,1.2772,-0.2871,-0.9122,1.1601,0.4805,1,1970,18,22,541.6666666666666,180.68,44.832306639288156,67.1292594469633
1200378,200000,2013-09-01,2015-01-01,network engineer,Bengaluru,m,1990,70.2,cbse,2008,63.4,cbse,2,B.Tech/B.E.,EC,65.88,Uttar Pradesh,1970,465,545,390,0.207392169717661,0,260,0,0,0,324,0,1.2772,1.0449,1.7007,0.5262,0.6721,2,1970,18,20,466.6666666666667,155.56,43.66598220396988,55.134873705539675
332860,380000,2013-03-01,2024-03-25,project engineer,Hyderabad,m,1989,74.4,ssc,2006,78.2,state,2,M.Tech./M.E.,CS,78.2,Andhra Pradesh,1970,595,365,305,0.563267823666597,425,0,0,0,0,0,0,0.3555,-0.9033,-0.344,-0.05527,-0.643,11,1970,17,19,421.6666666666667,178.66666666666669,43.162217659137575,48.75350080111762
192918,645000,2011-09-01,2024-03-25,android developer,Lucknow,m,1988,73.5,up board,2005,70.6,state,2,B.Tech/B.E.,CS,68.95,Uttar Pradesh,1970,485,375,585,0.819416529835888,505,0,0,0,0,0,0,0.9737,-0.5913,-0.0537,0.1798,0.0284,13,1970,17,18,481.6666666666667,167.08333333333331,41.66461327857632,54.69485610633896
353167,200000,2014-09-01,2024-03-25,junior engineer,Bengaluru,m,1990,81.6,kseeb,2008,57.8,state,2,B.Tech/B.E.,EC,65.3,Karnataka,1970,465,334,485,0.0587928000083534,0,200,0,0,0,0,0,-2.272,-0.5523,-1.9042,1.0024,-0.7615,10,1970,18,20,428.0,161.16666666666663,44.6652977412731,42.64847103485021
455432,270000,2013-11-01,2024-03-25,asp.net developer,Bengaluru,m,1991,72.0,cbse,2008,57.0,cbse,2,B.Tech/B.E.,CS,66.24,Punjab,1970,415,495,475,0.10487135986097,275,0,0,0,0,0,0,-0.1082,-0.5523,-0.598,-0.6428,-0.9194,11,1970,17,21,461.6666666666667,151.07999999999998,43.832991101984945,46.92137758026365
863619,160000,2013-01-01,2015-02-01,business analyst,Noida,m,1991,83.0,cbse,2008,63.0,cbse,2,B.Tech/B.E.,CS,66.0,Haryana,1970,450,495,515,0.23780283983757,375,0,315,0,0,0,0,0.1282,-0.2871,0.3174,-1.8824,0.0973,2,1970,17,21,486.6666666666667,168.0,43.00068446269678,59.4993253170586
104314,530000,2010-07-01,2024-03-25,sr. engineer,CHEYYAR,f,1988,77.7,matriculation,2006,85.3,state,2,B.Tech/B.E.,CS,83.9,Tamil Nadu,1970,464,435,554,0.700826161753383,464,0,0,0,0,0,0,-1.3447,-1.2153,-0.6343,-0.2902,-1.0774,14,1970,18,18,484.3333333333333,190.96666666666667,40.49555099247091,54.93875705678184
